sentence_type,item_id,PLUS_FILLER_PLUS_GAP,MINUS_FILLER_PLUS_GAP,PLUS_FILLER_MINUS_GAP,MINUS_FILLER_MINUS_GAP,delta_plus_filler,delta_minus_filler,did_effect,success_delta_plus_filler,success_did
lan_parasitic_gap,935,23.56011314,25.18059005,2.87138007,6.77532439,-20.68873307,-18.40526566,-2.28346741,False,False
lan_parasitic_gap,936,23.56011314,25.18059005,19.99508386,20.82197750,-3.56502928,-4.35861255,0.79358327,False,True
lan_parasitic_gap,937,23.25119607,25.19002384,10.27181124,10.00402684,-12.97938483,-15.18599700,2.20661217,False,True
lan_parasitic_gap,938,23.25119607,25.19002384,2.37354352,4.74188180,-20.87765255,-20.44814204,-0.42951051,False,False
lan_parasitic_gap,939,23.25119607,25.19002384,19.47661821,19.32497942,-3.77457786,-5.86504442,2.09046656,False,True
lan_parasitic_gap,940,23.25119607,25.28176626,10.27181124,9.50069795,-12.97938483,-15.78106831,2.80168348,False,True
lan_parasitic_gap,941,23.25119607,25.28176626,2.37354352,5.08909522,-20.87765255,-20.19267104,-0.68498151,False,False
lan_parasitic_gap,942,23.25119607,25.28176626,19.47661821,16.91185989,-3.77457786,-8.36990637,4.59532851,False,True
lan_parasitic_gap,943,24.48126094,25.29472454,19.47661821,16.91185989,-5.00464273,-8.38286465,3.37822192,False,True
lan_parasitic_gap,944,24.48126094,25.29472454,2.37354352,5.08909522,-22.10771742,-20.20562932,-1.90208810,False,False
lan_parasitic_gap,945,24.48126094,25.29472454,10.27181124,9.50069795,-14.20944970,-15.79402659,1.58457689,False,True
lan_parasitic_gap,946,24.48126094,25.53526220,19.47661821,19.32497942,-5.00464273,-6.21028278,1.20564005,False,True
lan_parasitic_gap,947,24.48126094,25.53526220,2.37354352,4.74188180,-22.10771742,-20.79338040,-1.31433702,False,False
lan_parasitic_gap,948,24.48126094,25.53526220,10.27181124,10.00402684,-14.20944970,-15.53123536,1.32178566,False,True
lan_parasitic_gap,949,21.28784393,24.31646766,19.13442970,16.52354553,-2.15341423,-7.79292213,5.63950790,False,True
lan_parasitic_gap,950,21.28784393,24.31646766,10.54231945,10.09485315,-10.74552448,-14.22161451,3.47609003,False,True
lan_parasitic_gap,951,21.28784393,24.31646766,3.95111612,7.20894514,-17.33672781,-17.10752252,-0.22920529,False,False
lan_parasitic_gap,952,21.28784393,24.08394129,19.13442970,19.00752448,-2.15341423,-5.07641681,2.92300258,False,True
lan_parasitic_gap,953,21.28784393,24.08394129,10.54231945,10.45155517,-10.74552448,-13.63238612,2.88686164,False,True
lan_parasitic_gap,954,21.28784393,24.08394129,3.95111612,6.74572029,-17.33672781,-17.33822100,0.00149319,False,True
lan_parasitic_gap,955,22.24284313,24.20413654,10.54231945,10.09485315,-11.70052368,-14.10928339,2.40875971,False,True
lan_parasitic_gap,956,22.24284313,24.20413654,3.95111612,7.20894514,-18.29172701,-16.99519140,-1.29653561,False,False
lan_parasitic_gap,957,22.24284313,24.20413654,19.13442970,16.52354553,-3.10841343,-7.68059101,4.57217758,False,True
lan_parasitic_gap,958,22.24284313,24.38349383,10.54231945,10.45155517,-11.70052368,-13.93193866,2.23141498,False,True
lan_parasitic_gap,959,22.24284313,24.38349383,3.95111612,6.74572029,-18.29172701,-17.63777354,-0.65395347,False,False
lan_parasitic_gap,960,22.24284313,24.38349383,19.13442970,19.00752448,-3.10841343,-5.37596935,2.26755592,False,True
lan_parasitic_gap,961,21.15901559,23.29028445,10.23254252,9.34051264,-10.92647307,-13.94977181,3.02329874,False,True
lan_parasitic_gap,962,21.15901559,23.29028445,2.32319058,4.77579812,-18.83582501,-18.51448633,-0.32133868,False,False
lan_parasitic_gap,963,21.15901559,23.29028445,19.92717187,20.78157916,-1.23184372,-2.50870529,1.27686157,False,True
lan_parasitic_gap,964,21.15901559,23.53885359,10.23254252,8.97838464,-10.92647307,-14.56046895,3.63399588,False,True
lan_parasitic_gap,965,21.15901559,23.53885359,2.32319058,4.97333048,-18.83582501,-18.56552311,-0.27030190,False,False
lan_parasitic_gap,966,21.15901559,23.53885359,19.92717187,17.91247710,-1.23184372,-5.62637649,4.39453277,False,True
lan_parasitic_gap,967,24.19099936,25.98501805,2.32319058,4.77579812,-21.86780878,-21.20921993,-0.65858885,False,False
lan_parasitic_gap,968,24.19099936,25.98501805,10.23254252,9.34051264,-13.95845684,-16.64450541,2.68604857,False,True
lan_parasitic_gap,969,24.19099936,25.98501805,19.92717187,20.78157916,-4.26382749,-5.20343889,0.93961140,False,True
lan_parasitic_gap,970,24.19099936,25.82633891,2.32319058,4.97333048,-21.86780878,-20.85300843,-1.01480035,False,False
lan_parasitic_gap,971,24.19099936,25.82633891,10.23254252,8.97838464,-13.95845684,-16.84795427,2.88949743,False,True
lan_parasitic_gap,972,24.19099936,25.82633891,19.92717187,17.91247710,-4.26382749,-7.91386181,3.65003432,False,True
lan_parasitic_gap,973,22.26299613,23.74969049,3.58174435,6.73284135,-18.68125178,-17.01684914,-1.66440264,False,False
lan_parasitic_gap,974,22.26299613,23.74969049,9.82418336,9.57363484,-12.43881277,-14.17605565,1.73724288,False,True
lan_parasitic_gap,975,22.26299613,23.74969049,18.37019519,15.97520456,-3.89280094,-7.77448593,3.88168499,False,True
lan_parasitic_gap,976,22.26299613,23.80348281,3.58174435,6.36493392,-18.68125178,-17.43854889,-1.24270289,False,False
lan_parasitic_gap,977,22.26299613,23.80348281,9.82418336,10.19261305,-12.43881277,-13.61086976,1.17205699,False,True
lan_parasitic_gap,978,22.26299613,23.80348281,18.37019519,18.79575993,-3.89280094,-5.00772288,1.11492194,False,True
lan_parasitic_gap,979,23.57841229,23.87483707,3.58174435,6.73284135,-19.99666794,-17.14199572,-2.85467222,False,False
lan_parasitic_gap,980,23.57841229,23.87483707,18.37019519,15.97520456,-5.20821710,-7.89963251,2.69141541,False,True
lan_parasitic_gap,981,23.57841229,23.87483707,9.82418336,9.57363484,-13.75422893,-14.30120223,0.54697330,False,True
lan_parasitic_gap,982,23.57841229,24.35660055,3.58174435,6.36493392,-19.99666794,-17.99166663,-2.00500131,False,False
lan_parasitic_gap,983,23.57841229,24.35660055,18.37019519,18.79575993,-5.20821710,-5.56084062,0.35262352,False,True
lan_parasitic_gap,984,23.57841229,24.35660055,9.82418336,10.19261305,-13.75422893,-14.16398750,0.40975857,False,True
lan_parasitic_gap,985,20.17669608,23.42092914,18.34433488,15.55640750,-1.83236120,-7.86452164,6.03216044,False,True
lan_parasitic_gap,986,20.17669608,23.42092914,5.90836422,9.86449659,-14.26833186,-13.55643255,-0.71189931,False,False
lan_parasitic_gap,987,20.17669608,23.42092914,10.59827293,10.94465824,-9.57842315,-12.47627090,2.89784775,False,True
lan_parasitic_gap,988,20.17669608,23.32426569,18.34433488,18.36753341,-1.83236120,-4.95673228,3.12437108,False,True
lan_parasitic_gap,989,20.17669608,23.32426569,5.90836422,9.32855558,-14.26833186,-13.99571011,-0.27262175,False,False
lan_parasitic_gap,990,20.17669608,23.32426569,10.59827293,11.25681416,-9.57842315,-12.06745153,2.48902838,False,True
lan_parasitic_gap,991,21.55774332,23.67605100,18.34433488,15.55640750,-3.21340844,-8.11964350,4.90623506,False,True
lan_parasitic_gap,992,21.55774332,23.67605100,10.59827293,10.94465824,-10.95947039,-12.73139276,1.77192237,False,True
lan_parasitic_gap,993,21.55774332,23.67605100,5.90836422,9.86449659,-15.64937910,-13.81155441,-1.83782469,False,False
lan_parasitic_gap,994,21.55774332,24.03103477,18.34433488,18.36753341,-3.21340844,-5.66350136,2.45009292,False,True
lan_parasitic_gap,995,21.55774332,24.03103477,10.59827293,11.25681416,-10.95947039,-12.77422061,1.81475022,False,True
lan_parasitic_gap,996,21.55774332,24.03103477,5.90836422,9.32855558,-15.64937910,-14.70247919,-0.94689991,False,False
lan_parasitic_gap,997,19.14723795,21.44926996,9.90901960,10.50771352,-9.23821835,-10.94155644,1.70333809,False,True
lan_parasitic_gap,998,19.14723795,21.44926996,4.67693600,8.89863534,-14.47030195,-12.55063462,-1.91966733,False,False
lan_parasitic_gap,999,19.14723795,21.44926996,19.03157132,20.26101728,-0.11566663,-1.18825268,1.07258605,False,True
lan_parasitic_gap,1000,19.14723795,21.61129760,9.90901960,10.10464905,-9.23821835,-11.50664855,2.26843020,False,True
lan_parasitic_gap,1001,19.14723795,21.61129760,4.67693600,9.07274555,-14.47030195,-12.53855205,-1.93174990,False,False
lan_parasitic_gap,1002,19.14723795,21.61129760,19.03157132,17.00451842,-0.11566663,-4.60677918,4.49111255,False,True
lan_parasitic_gap,1003,22.76276589,24.80558745,4.67693600,9.07274555,-18.08582989,-15.73284190,-2.35298799,False,False
lan_parasitic_gap,1004,22.76276589,24.80558745,9.90901960,10.10464905,-12.85374629,-14.70093840,1.84719211,False,True
lan_parasitic_gap,1005,22.76276589,24.80558745,19.03157132,17.00451842,-3.73119457,-7.80106903,4.06987446,False,True
lan_parasitic_gap,1006,22.76276589,25.02282846,4.67693600,8.89863534,-18.08582989,-16.12419312,-1.96163677,False,False
lan_parasitic_gap,1007,22.76276589,25.02282846,9.90901960,10.50771352,-12.85374629,-14.51511494,1.66136865,False,True
lan_parasitic_gap,1008,22.76276589,25.02282846,19.03157132,20.26101728,-3.73119457,-4.76181118,1.03061661,False,True
lan_parasitic_gap,1009,24.98377471,25.85104362,7.84930553,7.58923378,-17.13446918,-18.26180984,1.12734066,False,True
lan_parasitic_gap,1010,24.98377471,25.85104362,3.38226724,5.78007256,-21.60150747,-20.07097106,-1.53053641,False,False
lan_parasitic_gap,1011,24.98377471,25.85104362,21.13561075,18.96236812,-3.84816396,-6.88867550,3.04051154,False,True
lan_parasitic_gap,1012,24.98377471,25.54068096,7.84930553,7.94000344,-17.13446918,-17.60067752,0.46620834,False,True
lan_parasitic_gap,1013,24.98377471,25.54068096,3.38226724,5.42313682,-21.60150747,-20.11754414,-1.48396333,False,False
lan_parasitic_gap,1014,24.98377471,25.54068096,21.13561075,20.61693014,-3.84816396,-4.92375082,1.07558686,False,True
lan_parasitic_gap,1015,26.54869199,26.47047772,21.13561075,20.61693014,-5.41308124,-5.85354758,0.44046634,False,True
lan_parasitic_gap,1016,26.54869199,26.47047772,7.84930553,7.94000344,-18.69938646,-18.53047428,-0.16891218,False,False
lan_parasitic_gap,1017,26.54869199,26.47047772,3.38226724,5.42313682,-23.16642475,-21.04734090,-2.11908385,False,False
lan_parasitic_gap,1018,26.54869199,26.42923540,21.13561075,18.96236812,-5.41308124,-7.46686728,2.05378604,False,True
lan_parasitic_gap,1019,26.54869199,26.42923540,7.84930553,7.58923378,-18.69938646,-18.84000162,0.14061516,False,True
lan_parasitic_gap,1020,26.54869199,26.42923540,3.38226724,5.78007256,-23.16642475,-20.64916284,-2.51726191,False,False
lan_parasitic_gap,1021,23.73282538,25.24029454,8.39022528,8.50100551,-15.34260010,-16.73928903,1.39668893,False,True
lan_parasitic_gap,1022,23.73282538,25.24029454,20.11539308,19.85505155,-3.61743230,-5.38524299,1.76781069,False,True
lan_parasitic_gap,1023,23.73282538,25.24029454,4.89409623,7.44776022,-18.83872915,-17.79253432,-1.04619483,False,False
lan_parasitic_gap,1024,23.73282538,25.51672213,8.39022528,8.11723853,-15.34260010,-17.39948360,2.05688350,False,True
lan_parasitic_gap,1025,23.73282538,25.51672213,20.11539308,17.93136198,-3.61743230,-7.58536015,3.96792785,False,True
lan_parasitic_gap,1026,23.73282538,25.51672213,4.89409623,7.72277397,-18.83872915,-17.79394816,-1.04478099,False,False
lan_parasitic_gap,1027,25.92416085,26.95822839,20.11539308,19.85505155,-5.80876777,-7.10317684,1.29440907,False,True
lan_parasitic_gap,1028,25.92416085,26.95822839,4.89409623,7.44776022,-21.03006462,-19.51046817,-1.51959645,False,False
lan_parasitic_gap,1029,25.92416085,26.95822839,8.39022528,8.50100551,-17.53393557,-18.45722288,0.92328731,False,True
lan_parasitic_gap,1030,25.92416085,26.92565522,20.11539308,17.93136198,-5.80876777,-8.99429324,3.18552547,False,True
lan_parasitic_gap,1031,25.92416085,26.92565522,4.89409623,7.72277397,-21.03006462,-19.20288125,-1.82718337,False,False
lan_parasitic_gap,1032,25.92416085,26.92565522,8.39022528,8.11723853,-17.53393557,-18.80841669,1.27448112,False,True
lan_parasitic_gap,1033,22.77400016,23.74585869,21.23217177,19.33535240,-1.54182839,-4.41050629,2.86867790,False,True
lan_parasitic_gap,1034,22.77400016,23.74585869,3.63953006,6.08812691,-19.13447010,-17.65773178,-1.47673832,False,False
lan_parasitic_gap,1035,22.77400016,23.74585869,7.73512921,7.53605893,-15.03887095,-16.20979976,1.17092881,False,True
lan_parasitic_gap,1036,22.77400016,23.46920893,21.23217177,21.70320882,-1.54182839,-1.76600011,0.22417172,False,True
lan_parasitic_gap,1037,22.77400016,23.46920893,3.63953006,6.05591008,-19.13447010,-17.41329885,-1.72117125,False,False
lan_parasitic_gap,1038,22.77400016,23.46920893,7.73512921,7.89651340,-15.03887095,-15.57269553,0.53382458,False,True
lan_parasitic_gap,1039,26.69149427,27.50905080,21.23217177,19.33535240,-5.45932250,-8.17369840,2.71437590,False,True
lan_parasitic_gap,1040,26.69149427,27.50905080,7.73512921,7.53605893,-18.95636506,-19.97299187,1.01662681,False,True
lan_parasitic_gap,1041,26.69149427,27.50905080,3.63953006,6.08812691,-23.05196421,-21.42092389,-1.63104032,False,False
lan_parasitic_gap,1042,26.69149427,27.51726406,21.23217177,21.70320882,-5.45932250,-5.81405524,0.35473274,False,True
lan_parasitic_gap,1043,26.69149427,27.51726406,7.73512921,7.89651340,-18.95636506,-19.62075066,0.66438560,False,True
lan_parasitic_gap,1044,26.69149427,27.51726406,3.63953006,6.05591008,-23.05196421,-21.46135398,-1.59061023,False,False
lan_parasitic_gap,1045,22.45670535,24.25427596,10.67854737,11.00065068,-11.77815798,-13.25362528,1.47546730,False,True
lan_parasitic_gap,1046,22.45670535,24.25427596,20.44525376,20.50547041,-2.01145159,-3.74880555,1.73735396,False,True
lan_parasitic_gap,1047,22.45670535,24.25427596,3.04462755,5.66198076,-19.41207780,-18.59229520,-0.81978260,False,False
lan_parasitic_gap,1048,22.45670535,24.50990133,10.67854737,10.32155536,-11.77815798,-14.18834597,2.41018799,False,True
lan_parasitic_gap,1049,22.45670535,24.50990133,20.44525376,18.08052799,-2.01145159,-6.42937334,4.41792175,False,True
lan_parasitic_gap,1050,22.45670535,24.50990133,3.04462755,5.76933747,-19.41207780,-18.74056386,-0.67151394,False,False
lan_parasitic_gap,1051,22.76241820,23.85631719,3.04462755,5.66198076,-19.71779065,-18.19433643,-1.52345422,False,False
lan_parasitic_gap,1052,22.76241820,23.85631719,10.67854737,11.00065068,-12.08387083,-12.85566651,0.77179568,False,True
lan_parasitic_gap,1053,22.76241820,23.85631719,20.44525376,20.50547041,-2.31716444,-3.35084678,1.03368234,False,True
lan_parasitic_gap,1054,22.76241820,23.57505369,3.04462755,5.76933747,-19.71779065,-17.80571622,-1.91207443,False,False
lan_parasitic_gap,1055,22.76241820,23.57505369,10.67854737,10.32155536,-12.08387083,-13.25349833,1.16962750,False,True
lan_parasitic_gap,1056,22.76241820,23.57505369,20.44525376,18.08052799,-2.31716444,-5.49452570,3.17736126,False,True
lan_parasitic_gap,1057,20.97781309,23.91125358,4.90819568,8.40623487,-16.06961741,-15.50501871,-0.56459870,False,False
lan_parasitic_gap,1058,20.97781309,23.91125358,20.14485003,19.65701713,-0.83296306,-4.25423645,3.42127339,False,True
lan_parasitic_gap,1059,20.97781309,23.91125358,10.68969940,11.40028297,-10.28811369,-12.51097061,2.22285692,False,True
lan_parasitic_gap,1060,20.97781309,24.18653422,4.90819568,8.70935231,-16.06961741,-15.47718191,-0.59243550,False,False
lan_parasitic_gap,1061,20.97781309,24.18653422,20.14485003,17.10268228,-0.83296306,-7.08385194,6.25088888,False,True
lan_parasitic_gap,1062,20.97781309,24.18653422,10.68969940,10.84088518,-10.28811369,-13.34564904,3.05753535,False,True
lan_parasitic_gap,1063,21.41647029,23.65002623,4.90819568,8.70935231,-16.50827461,-14.94067392,-1.56760069,False,False
lan_parasitic_gap,1064,21.41647029,23.65002623,10.68969940,10.84088518,-10.72677089,-12.80914105,2.08237016,False,True
lan_parasitic_gap,1065,21.41647029,23.65002623,20.14485003,17.10268228,-1.27162026,-6.54734395,5.27572369,False,True
lan_parasitic_gap,1066,21.41647029,23.94266249,4.90819568,8.40623487,-16.50827461,-15.53642762,-0.97184699,False,False
lan_parasitic_gap,1067,21.41647029,23.94266249,10.68969940,11.40028297,-10.72677089,-12.54237952,1.81560863,False,True
lan_parasitic_gap,1068,21.41647029,23.94266249,20.14485003,19.65701713,-1.27162026,-4.28564536,3.01402510,False,True
lan_parasitic_gap,1069,20.37776016,22.29068578,20.96025405,18.56819354,0.58249389,-3.72249224,4.30498613,True,True
lan_parasitic_gap,1070,20.37776016,22.29068578,3.47749954,7.44055829,-16.90026062,-14.85012749,-2.05013313,False,False
lan_parasitic_gap,1071,20.37776016,22.29068578,10.49468743,9.93306500,-9.88307273,-12.35762078,2.47454805,False,True
lan_parasitic_gap,1072,20.37776016,21.88022461,20.96025405,21.22852608,0.58249389,-0.65169853,1.23419242,True,True
lan_parasitic_gap,1073,20.37776016,21.88022461,3.47749954,7.43058061,-16.90026062,-14.44964400,-2.45061662,False,False
lan_parasitic_gap,1074,20.37776016,21.88022461,10.49468743,10.56282880,-9.88307273,-11.31739581,1.43432308,False,True
lan_parasitic_gap,1075,22.90909268,24.50866061,20.96025405,21.22852608,-1.94883863,-3.28013453,1.33129590,False,True
lan_parasitic_gap,1076,22.90909268,24.50866061,3.47749954,7.43058061,-19.43159314,-17.07808000,-2.35351314,False,False
lan_parasitic_gap,1077,22.90909268,24.50866061,10.49468743,10.56282880,-12.41440525,-13.94583181,1.53142656,False,True
lan_parasitic_gap,1078,22.90909268,24.39743026,20.96025405,18.56819354,-1.94883863,-5.82923672,3.88039809,False,True
lan_parasitic_gap,1079,22.90909268,24.39743026,3.47749954,7.44055829,-19.43159314,-16.95687197,-2.47472117,False,False
lan_parasitic_gap,1080,22.90909268,24.39743026,10.49468743,9.93306500,-12.41440525,-14.46436526,2.04996001,False,True
lan_parasitic_gap,1081,23.45334794,25.23410250,20.61973041,20.21580321,-2.83361753,-5.01829929,2.18468176,False,True
lan_parasitic_gap,1082,23.45334794,25.23410250,2.78306694,5.18021872,-20.67028100,-20.05388378,-0.61639722,False,False
lan_parasitic_gap,1083,23.45334794,25.23410250,9.99266706,9.82861821,-13.46068088,-15.40548429,1.94480341,False,True
lan_parasitic_gap,1084,23.45334794,25.36650006,20.61973041,18.01136231,-2.83361753,-7.35513775,4.52152022,False,True
lan_parasitic_gap,1085,23.45334794,25.36650006,2.78306694,5.43328474,-20.67028100,-19.93321532,-0.73706568,False,False
lan_parasitic_gap,1086,23.45334794,25.36650006,9.99266706,9.29338989,-13.46068088,-16.07311017,2.61242929,False,True
lan_parasitic_gap,1087,24.06747437,25.01369332,20.61973041,20.21580321,-3.44774396,-4.79789011,1.35014615,False,True
lan_parasitic_gap,1088,24.06747437,25.01369332,2.78306694,5.18021872,-21.28440743,-19.83347460,-1.45093283,False,False
lan_parasitic_gap,1089,24.06747437,25.01369332,9.99266706,9.82861821,-14.07480731,-15.18507511,1.11026780,False,True
lan_parasitic_gap,1090,24.06747437,24.81169870,20.61973041,18.01136231,-3.44774396,-6.80033639,3.35259243,False,True
lan_parasitic_gap,1091,24.06747437,24.81169870,2.78306694,5.43328474,-21.28440743,-19.37841396,-1.90599347,False,False
lan_parasitic_gap,1092,24.06747437,24.81169870,9.99266706,9.29338989,-14.07480731,-15.51830881,1.44350150,False,True
lan_parasitic_gap,1093,21.57034814,24.11761379,10.02361864,10.17621250,-11.54672950,-13.94140129,2.39467179,False,True
lan_parasitic_gap,1094,21.57034814,24.11761379,4.30112404,7.14402098,-17.26922410,-16.97359281,-0.29563129,False,False
lan_parasitic_gap,1095,21.57034814,24.11761379,20.40586674,19.76087530,-1.16448140,-4.35673849,3.19225709,False,True
lan_parasitic_gap,1096,21.57034814,24.35156843,10.02361864,9.72318317,-11.54672950,-14.62838526,3.08165576,False,True
lan_parasitic_gap,1097,21.57034814,24.35156843,4.30112404,7.52967212,-17.26922410,-16.82189631,-0.44732779,False,False
lan_parasitic_gap,1098,21.57034814,24.35156843,20.40586674,17.47562904,-1.16448140,-6.87593939,5.71145799,False,True
lan_parasitic_gap,1099,22.04683136,23.91877002,20.40586674,19.76087530,-1.64096462,-4.15789472,2.51693010,False,True
lan_parasitic_gap,1100,22.04683136,23.91877002,10.02361864,10.17621250,-12.02321272,-13.74255752,1.71934480,False,True
lan_parasitic_gap,1101,22.04683136,23.91877002,4.30112404,7.14402098,-17.74570732,-16.77474904,-0.97095828,False,False
lan_parasitic_gap,1102,22.04683136,23.76322874,20.40586674,17.47562904,-1.64096462,-6.28759970,4.64663508,False,True
lan_parasitic_gap,1103,22.04683136,23.76322874,10.02361864,9.72318317,-12.02321272,-14.04004557,2.01683285,False,True
lan_parasitic_gap,1104,22.04683136,23.76322874,4.30112404,7.52967212,-17.74570732,-16.23355662,-1.51215070,False,False
lan_parasitic_gap,1105,21.51435282,23.61267053,9.87668159,8.65076735,-11.63767123,-14.96190318,3.32423195,False,True
lan_parasitic_gap,1106,21.51435282,23.61267053,2.69075609,5.43497702,-18.82359673,-18.17769351,-0.64590322,False,False
lan_parasitic_gap,1107,21.51435282,23.61267053,21.06027610,18.74243359,-0.45407672,-4.87023694,4.41616022,False,True
lan_parasitic_gap,1108,21.51435282,23.32526259,9.87668159,9.13313677,-11.63767123,-14.19212582,2.55445459,False,True
lan_parasitic_gap,1109,21.51435282,23.32526259,2.69075609,5.25070591,-18.82359673,-18.07455668,-0.74904005,False,False
lan_parasitic_gap,1110,21.51435282,23.32526259,21.06027610,21.22868045,-0.45407672,-2.09658214,1.64250542,False,True
lan_parasitic_gap,1111,23.80190162,25.41660342,21.06027610,21.22868045,-2.74162552,-4.18792297,1.44629745,False,True
lan_parasitic_gap,1112,23.80190162,25.41660342,9.87668159,9.13313677,-13.92522003,-16.28346665,2.35824662,False,True
lan_parasitic_gap,1113,23.80190162,25.41660342,2.69075609,5.25070591,-21.11114553,-20.16589751,-0.94524802,False,False
lan_parasitic_gap,1114,23.80190162,25.32823835,21.06027610,18.74243359,-2.74162552,-6.58580476,3.84417924,False,True
lan_parasitic_gap,1115,23.80190162,25.32823835,9.87668159,8.65076735,-13.92522003,-16.67747100,2.75225097,False,True
lan_parasitic_gap,1116,23.80190162,25.32823835,2.69075609,5.43497702,-21.11114553,-19.89326133,-1.21788420,False,False
lan_parasitic_gap,1117,22.01250532,23.47901493,9.54561915,9.28071293,-12.46688617,-14.19830200,1.73141583,False,True
lan_parasitic_gap,1118,22.01250532,23.47901493,19.68895695,17.12479879,-2.32354837,-6.35421614,4.03066777,False,True
lan_parasitic_gap,1119,22.01250532,23.47901493,3.97250263,6.95719630,-18.04000269,-16.52181863,-1.51818406,False,False
lan_parasitic_gap,1120,22.01250532,23.48448130,9.54561915,9.97676568,-12.46688617,-13.50771562,1.04082945,False,True
lan_parasitic_gap,1121,22.01250532,23.48448130,19.68895695,19.75017483,-2.32354837,-3.73430647,1.41075810,False,True
lan_parasitic_gap,1122,22.01250532,23.48448130,3.97250263,6.73767871,-18.04000269,-16.74680259,-1.29320010,False,False
lan_parasitic_gap,1123,22.84232475,23.53777301,19.68895695,19.75017483,-3.15336780,-3.78759818,0.63423038,False,True
lan_parasitic_gap,1124,22.84232475,23.53777301,3.97250263,6.73767871,-18.86982212,-16.80009430,-2.06972782,False,False
lan_parasitic_gap,1125,22.84232475,23.53777301,9.54561915,9.97676568,-13.29670560,-13.56100733,0.26430173,False,True
lan_parasitic_gap,1126,22.84232475,23.11448340,19.68895695,17.12479879,-3.15336780,-5.98968461,2.83631681,False,True
lan_parasitic_gap,1127,22.84232475,23.11448340,3.97250263,6.95719630,-18.86982212,-16.15728710,-2.71253502,False,False
lan_parasitic_gap,1128,22.84232475,23.11448340,9.54561915,9.28071293,-13.29670560,-13.83377047,0.53706487,False,True
lan_parasitic_gap,1129,20.19830621,23.28273050,19.63239032,16.56874806,-0.56591589,-6.71398244,6.14806655,False,True
lan_parasitic_gap,1130,20.19830621,23.28273050,10.07287946,10.61900157,-10.12542675,-12.66372893,2.53830218,False,True
lan_parasitic_gap,1131,20.19830621,23.28273050,6.22874928,10.13275275,-13.96955693,-13.14997775,-0.81957918,False,False
lan_parasitic_gap,1132,20.19830621,23.20674375,19.63239032,19.15783022,-0.56591589,-4.04891353,3.48299764,False,True
lan_parasitic_gap,1133,20.19830621,23.20674375,10.07287946,11.03500990,-10.12542675,-12.17173385,2.04630710,False,True
lan_parasitic_gap,1134,20.19830621,23.20674375,6.22874928,9.71336852,-13.96955693,-13.49337523,-0.47618170,False,False
lan_parasitic_gap,1135,21.14217357,23.39879099,10.07287946,11.03500990,-11.06929411,-12.36378109,1.29448698,False,True
lan_parasitic_gap,1136,21.14217357,23.39879099,19.63239032,19.15783022,-1.50978325,-4.24096077,2.73117752,False,True
lan_parasitic_gap,1137,21.14217357,23.39879099,6.22874928,9.71336852,-14.91342429,-13.68542247,-1.22800182,False,False
lan_parasitic_gap,1138,21.14217357,23.02943653,10.07287946,10.61900157,-11.06929411,-12.41043496,1.34114085,False,True
lan_parasitic_gap,1139,21.14217357,23.02943653,19.63239032,16.56874806,-1.50978325,-6.46068847,4.95090522,False,True
lan_parasitic_gap,1140,21.14217357,23.02943653,6.22874928,10.13275275,-14.91342429,-12.89668378,-2.01674051,False,False
lan_parasitic_gap,1141,19.16802430,21.26124063,9.64959562,10.33073379,-9.51842868,-10.93050684,1.41207816,False,True
lan_parasitic_gap,1142,19.16802430,21.26124063,20.27491187,20.76770187,1.10688757,-0.49353876,1.60042633,True,True
lan_parasitic_gap,1143,19.16802430,21.26124063,5.50802500,9.78252266,-13.65999930,-11.47871797,-2.18128133,False,False
lan_parasitic_gap,1144,19.16802430,21.49558769,9.64959562,9.78628232,-9.51842868,-11.70930537,2.19087669,False,True
lan_parasitic_gap,1145,19.16802430,21.49558769,20.27491187,17.96036304,1.10688757,-3.53522465,4.64211222,True,True
lan_parasitic_gap,1146,19.16802430,21.49558769,5.50802500,9.83411199,-13.65999930,-11.66147570,-1.99852360,False,False
lan_parasitic_gap,1147,22.03438523,24.10833870,5.50802500,9.78252266,-16.52636023,-14.32581604,-2.20054419,False,False
lan_parasitic_gap,1148,22.03438523,24.10833870,9.64959562,10.33073379,-12.38478961,-13.77760491,1.39281530,False,True
lan_parasitic_gap,1149,22.03438523,24.10833870,20.27491187,20.76770187,-1.75947336,-3.34063683,1.58116347,False,True
lan_parasitic_gap,1150,22.03438523,24.00311574,5.50802500,9.83411199,-16.52636023,-14.16900375,-2.35735648,False,False
lan_parasitic_gap,1151,22.03438523,24.00311574,9.64959562,9.78628232,-12.38478961,-14.21683342,1.83204381,False,True
lan_parasitic_gap,1152,22.03438523,24.00311574,20.27491187,17.96036304,-1.75947336,-6.04275270,4.28327934,False,True
lan_parasitic_gap,1153,22.22990648,23.95697980,5.13492964,6.77412551,-17.09497684,-17.18285429,0.08787745,False,True
lan_parasitic_gap,1154,22.22990648,23.95697980,6.52971422,6.41405624,-15.70019226,-17.54292356,1.84273130,False,True
lan_parasitic_gap,1155,22.22990648,23.95697980,19.30815760,19.22770571,-2.92174888,-4.72927409,1.80752521,False,True
lan_parasitic_gap,1156,22.22990648,23.89436250,5.13492964,6.38893171,-17.09497684,-17.50543079,0.41045395,False,True
lan_parasitic_gap,1157,22.22990648,23.89436250,6.52971422,6.39952253,-15.70019226,-17.49483997,1.79464771,False,True
