sentence_type,item_id,fillertype_effect_plus_gap,fillertype_effect_minus_gap
lan_parasitic_gap,2036,-1.38184361,1.65466734
lan_parasitic_gap,2037,-1.38184361,-2.26640034
lan_parasitic_gap,2038,-1.28234238,0.17283198
lan_parasitic_gap,2039,-1.28234238,-0.12065547
lan_parasitic_gap,204,-1.41142895,-0.74620227
lan_parasitic_gap,2040,-1.28234238,-2.12149749
lan_parasitic_gap,2041,-1.23416501,-2.41735528
lan_parasitic_gap,2042,-1.23416501,1.64167443
lan_parasitic_gap,2043,-1.23416501,0.03883591
lan_parasitic_gap,2044,-0.96100081,-2.56345845
lan_parasitic_gap,2045,-0.96100081,-0.84957425
lan_parasitic_gap,2046,-0.96100081,-0.20991357
lan_parasitic_gap,2047,-0.95789325,-2.41735528
lan_parasitic_gap,2048,-0.95789325,1.64167443
lan_parasitic_gap,2049,-0.95789325,0.03883591
lan_parasitic_gap,205,-1.68477061,0.15152915
lan_parasitic_gap,2050,-0.88490586,-2.56345845
lan_parasitic_gap,2051,-0.88490586,-0.84957425
lan_parasitic_gap,2052,-0.88490586,-0.20991357
lan_parasitic_gap,2053,-2.37614038,-2.39395622
lan_parasitic_gap,2054,-2.37614038,1.46748198
lan_parasitic_gap,2055,-2.37614038,0.83636350
lan_parasitic_gap,2056,-2.15854878,-2.32250530
lan_parasitic_gap,2057,-2.15854878,-0.75469686
lan_parasitic_gap,2058,-2.15854878,0.21792630
lan_parasitic_gap,2059,-1.08258826,0.83636350
lan_parasitic_gap,206,-1.68477061,1.44884380
lan_parasitic_gap,2060,-1.08258826,1.46748198
lan_parasitic_gap,2061,-1.08258826,-2.39395622
lan_parasitic_gap,2062,-1.16226254,0.21792630
lan_parasitic_gap,2063,-1.16226254,-0.75469686
lan_parasitic_gap,2064,-1.16226254,-2.32250530
lan_parasitic_gap,2065,-3.46938871,2.48744285
lan_parasitic_gap,2066,-3.46938871,-2.46266889
lan_parasitic_gap,2067,-3.46938871,0.67115038
lan_parasitic_gap,2068,-3.24739401,0.12273151
lan_parasitic_gap,2069,-3.24739401,-2.27280013
lan_parasitic_gap,207,-1.68477061,-1.38090009
lan_parasitic_gap,2070,-3.24739401,0.11525113
lan_parasitic_gap,2071,-2.47308804,0.12273151
lan_parasitic_gap,2072,-2.47308804,-2.27280013
lan_parasitic_gap,2073,-2.47308804,0.11525113
lan_parasitic_gap,2074,-2.36874224,2.48744285
lan_parasitic_gap,2075,-2.36874224,-2.46266889
lan_parasitic_gap,2076,-2.36874224,0.67115038
lan_parasitic_gap,2077,-2.07217752,-0.90610626
lan_parasitic_gap,2078,-2.07217752,0.01794136
lan_parasitic_gap,2079,-2.07217752,-3.36204354
lan_parasitic_gap,208,-1.06743130,-0.26457440
lan_parasitic_gap,2080,-2.53309983,1.74389225
lan_parasitic_gap,2081,-2.53309983,0.54966826
lan_parasitic_gap,2082,-2.53309983,-3.25841475
lan_parasitic_gap,2083,-1.75401564,0.54966826
lan_parasitic_gap,2084,-1.75401564,-3.25841475
lan_parasitic_gap,2085,-1.75401564,1.74389225
lan_parasitic_gap,2086,-1.66359617,0.01794136
lan_parasitic_gap,2087,-1.66359617,-3.36204354
lan_parasitic_gap,2088,-1.66359617,-0.90610626
lan_parasitic_gap,2089,-2.05572069,-0.09151304
lan_parasitic_gap,209,-1.06743130,-1.32698369
lan_parasitic_gap,2090,-2.05572069,-2.36923130
lan_parasitic_gap,2091,-2.05572069,0.35462599
lan_parasitic_gap,2092,-2.20811401,1.80265611
lan_parasitic_gap,2093,-2.20811401,-2.53550191
lan_parasitic_gap,2094,-2.20811401,0.84210254
lan_parasitic_gap,2095,-0.94884755,0.84210254
lan_parasitic_gap,2096,-0.94884755,-2.53550191
lan_parasitic_gap,2097,-0.94884755,1.80265611
lan_parasitic_gap,2098,-0.93009684,0.35462599
lan_parasitic_gap,2099,-0.93009684,-2.36923130
lan_parasitic_gap,21,0.73754033,-1.70321403
lan_parasitic_gap,210,-1.06743130,-1.22233780
lan_parasitic_gap,2100,-0.93009684,-0.09151304
lan_parasitic_gap,2101,-2.55802670,-2.71807641
lan_parasitic_gap,2102,-2.55802670,2.00038324
lan_parasitic_gap,2103,-2.55802670,0.63581734
lan_parasitic_gap,2104,-2.31998924,-2.54590663
lan_parasitic_gap,2105,-2.31998924,-0.00279305
lan_parasitic_gap,2106,-2.31998924,0.15703447
lan_parasitic_gap,2107,-1.60074229,-2.71807641
lan_parasitic_gap,2108,-1.60074229,2.00038324
lan_parasitic_gap,2109,-1.60074229,0.63581734
lan_parasitic_gap,211,-0.70437998,1.44884380
lan_parasitic_gap,2110,-1.50997224,-2.54590663
lan_parasitic_gap,2111,-1.50997224,-0.00279305
lan_parasitic_gap,2112,-1.50997224,0.15703447
lan_parasitic_gap,2113,-1.68296147,0.53452573
lan_parasitic_gap,2114,-1.68296147,-2.70157487
lan_parasitic_gap,2115,-1.68296147,-0.92804677
lan_parasitic_gap,2116,-2.03583458,0.92132526
lan_parasitic_gap,2117,-2.03583458,-2.65167638
lan_parasitic_gap,2118,-2.03583458,1.44487639
lan_parasitic_gap,2119,-1.13022605,-0.92804677
lan_parasitic_gap,212,-0.70437998,-1.38090009
lan_parasitic_gap,2120,-1.13022605,-2.70157487
lan_parasitic_gap,2121,-1.13022605,0.53452573
lan_parasitic_gap,2122,-1.25530627,1.44487639
lan_parasitic_gap,2123,-1.25530627,-2.65167638
lan_parasitic_gap,2124,-1.25530627,0.92132526
lan_parasitic_gap,2125,-2.01814714,0.83272935
lan_parasitic_gap,2126,-2.01814714,-2.59346507
lan_parasitic_gap,2127,-2.01814714,1.50246590
lan_parasitic_gap,2128,-2.10506663,0.19081806
lan_parasitic_gap,2129,-2.10506663,-2.46102423
lan_parasitic_gap,213,-0.70437998,0.15152915
lan_parasitic_gap,2130,-2.10506663,-0.79038048
lan_parasitic_gap,2131,-0.74782963,-2.59346507
lan_parasitic_gap,2132,-0.74782963,1.50246590
lan_parasitic_gap,2133,-0.74782963,0.83272935
lan_parasitic_gap,2134,-0.99643484,-2.46102423
lan_parasitic_gap,2135,-0.99643484,-0.79038048
lan_parasitic_gap,2136,-0.99643484,0.19081806
lan_parasitic_gap,2137,-3.22805035,0.46994204
lan_parasitic_gap,2138,-3.22805035,-2.37112123
lan_parasitic_gap,2139,-3.22805035,2.15446162
lan_parasitic_gap,214,-0.85758265,-1.32698369
lan_parasitic_gap,2140,-3.22178905,0.04904154
lan_parasitic_gap,2141,-3.22178905,-2.08168054
lan_parasitic_gap,2142,-3.22178905,-0.10151524
lan_parasitic_gap,2143,-1.78710386,-2.37112123
lan_parasitic_gap,2144,-1.78710386,0.46994204
lan_parasitic_gap,2145,-1.78710386,2.15446162
lan_parasitic_gap,2146,-1.96466499,-2.08168054
lan_parasitic_gap,2147,-1.96466499,0.04904154
lan_parasitic_gap,2148,-1.96466499,-0.10151524
lan_parasitic_gap,2149,-2.47139143,0.10502242
lan_parasitic_gap,215,-0.85758265,-1.22233780
lan_parasitic_gap,2150,-2.47139143,1.47027071
lan_parasitic_gap,2151,-2.47139143,-3.07862899
lan_parasitic_gap,2152,-2.28157316,-0.36030155
lan_parasitic_gap,2153,-2.28157316,-1.19337714
lan_parasitic_gap,2154,-2.28157316,-3.23857337
lan_parasitic_gap,2155,-1.65896512,-3.23857337
lan_parasitic_gap,2156,-1.65896512,-1.19337714
lan_parasitic_gap,2157,-1.65896512,-0.36030155
lan_parasitic_gap,2158,-1.69486370,-3.07862899
lan_parasitic_gap,2159,-1.69486370,1.47027071
lan_parasitic_gap,216,-0.85758265,-0.26457440
lan_parasitic_gap,2160,-1.69486370,0.10502242
lan_parasitic_gap,2161,-0.76977591,0.69367086
lan_parasitic_gap,2162,-0.76977591,-2.33297782
lan_parasitic_gap,2163,-0.76977591,1.32481965
lan_parasitic_gap,2164,-0.66991544,0.45467544
lan_parasitic_gap,2165,-0.66991544,-2.09558524
lan_parasitic_gap,2166,-0.66991544,-0.39496085
lan_parasitic_gap,2167,0.41416601,-2.09558524
lan_parasitic_gap,2168,0.41416601,0.45467544
lan_parasitic_gap,2169,0.41416601,-0.39496085
lan_parasitic_gap,217,-1.89508813,-1.16800735
lan_parasitic_gap,2170,0.61846317,-2.33297782
lan_parasitic_gap,2171,0.61846317,0.69367086
lan_parasitic_gap,2172,0.61846317,1.32481965
lan_parasitic_gap,2173,-2.03214994,-0.57389688
lan_parasitic_gap,2174,-2.03214994,-2.15947210
lan_parasitic_gap,2175,-2.03214994,0.58556683
lan_parasitic_gap,2176,-2.13457840,1.58999276
lan_parasitic_gap,2177,-2.13457840,-2.33467876
lan_parasitic_gap,2178,-2.13457840,0.80338060
lan_parasitic_gap,2179,-1.18941117,1.58999276
lan_parasitic_gap,218,-1.89508813,0.16262059
lan_parasitic_gap,2180,-1.18941117,-2.33467876
lan_parasitic_gap,2181,-1.18941117,0.80338060
lan_parasitic_gap,2182,-1.27142261,-0.57389688
lan_parasitic_gap,2183,-1.27142261,-2.15947210
lan_parasitic_gap,2184,-1.27142261,0.58556683
lan_parasitic_gap,2185,-0.87148158,0.14594014
lan_parasitic_gap,2186,-0.87148158,-2.75680268
lan_parasitic_gap,2187,-0.87148158,-1.57415341
lan_parasitic_gap,2188,-1.06839647,0.34617467
lan_parasitic_gap,2189,-1.06839647,-2.55960069
lan_parasitic_gap,219,-1.89508813,0.56650162
lan_parasitic_gap,2190,-1.06839647,1.26377489
lan_parasitic_gap,2191,-0.75341719,-2.75680268
lan_parasitic_gap,2192,-0.75341719,0.14594014
lan_parasitic_gap,2193,-0.75341719,-1.57415341
lan_parasitic_gap,2194,-0.72495282,-2.55960069
lan_parasitic_gap,2195,-0.72495282,0.34617467
lan_parasitic_gap,2196,-0.72495282,1.26377489
lan_parasitic_gap,2197,-2.20235478,0.47310010
lan_parasitic_gap,2198,-2.20235478,-2.33807919
lan_parasitic_gap,2199,-2.20235478,-0.96767038
lan_parasitic_gap,22,0.64487891,-0.22906823
lan_parasitic_gap,220,-2.13678716,-0.75765871
lan_parasitic_gap,2200,-2.37371088,0.90864541
lan_parasitic_gap,2201,-2.37371088,-2.50244832
lan_parasitic_gap,2202,-2.37371088,1.45657089
lan_parasitic_gap,2203,-1.04787846,1.45657089
lan_parasitic_gap,2204,-1.04787846,-2.50244832
lan_parasitic_gap,2205,-1.04787846,0.90864541
lan_parasitic_gap,2206,-1.20292634,-0.96767038
lan_parasitic_gap,2207,-1.20292634,-2.33807919
lan_parasitic_gap,2208,-1.20292634,0.47310010
lan_parasitic_gap,2209,-3.33734460,-2.38221845
lan_parasitic_gap,221,-2.13678716,1.98242457
lan_parasitic_gap,2210,-3.33734460,-0.25638855
lan_parasitic_gap,2211,-3.33734460,0.38390981
lan_parasitic_gap,2212,-3.40965825,-2.66395226
lan_parasitic_gap,2213,-3.40965825,2.50958389
lan_parasitic_gap,2214,-3.40965825,0.71115777
lan_parasitic_gap,2215,-2.13313137,0.71115777
lan_parasitic_gap,2216,-2.13313137,2.50958389
lan_parasitic_gap,2217,-2.13313137,-2.66395226
lan_parasitic_gap,2218,-2.39644774,0.38390981
lan_parasitic_gap,2219,-2.39644774,-0.25638855
lan_parasitic_gap,222,-2.13678716,0.15004894
lan_parasitic_gap,2220,-2.39644774,-2.38221845
lan_parasitic_gap,2221,-2.21467827,-3.40605728
lan_parasitic_gap,2222,-2.21467827,0.46063666
lan_parasitic_gap,2223,-2.21467827,-1.33596446
lan_parasitic_gap,2224,-2.59179731,-3.31231528
lan_parasitic_gap,2225,-2.59179731,0.84408624
lan_parasitic_gap,2226,-2.59179731,1.82518957
lan_parasitic_gap,2227,-1.71159753,-3.40605728
lan_parasitic_gap,2228,-1.71159753,-1.33596446
lan_parasitic_gap,2229,-1.71159753,0.46063666
lan_parasitic_gap,223,-2.17130941,-0.75765871
lan_parasitic_gap,2230,-1.66866869,-3.31231528
lan_parasitic_gap,2231,-1.66866869,1.82518957
lan_parasitic_gap,2232,-1.66866869,0.84408624
lan_parasitic_gap,2233,-2.14999793,-0.35600232
lan_parasitic_gap,2234,-2.14999793,-2.42970331
lan_parasitic_gap,2235,-2.14999793,0.55476963
lan_parasitic_gap,2236,-2.16227670,1.77181129
lan_parasitic_gap,2237,-2.16227670,-2.63526860
lan_parasitic_gap,2238,-2.16227670,0.89674894
lan_parasitic_gap,2239,-0.92970010,-2.42970331
lan_parasitic_gap,224,-2.17130941,0.15004894
lan_parasitic_gap,2240,-0.92970010,-0.35600232
lan_parasitic_gap,2241,-0.92970010,0.55476963
lan_parasitic_gap,2242,-0.77203517,-2.63526860
lan_parasitic_gap,2243,-0.77203517,1.77181129
lan_parasitic_gap,2244,-0.77203517,0.89674894
lan_parasitic_gap,2245,-2.53128636,2.04060413
lan_parasitic_gap,2246,-2.53128636,-2.84992720
lan_parasitic_gap,2247,-2.53128636,0.71478615
lan_parasitic_gap,2248,-2.49677420,-0.31625462
lan_parasitic_gap,2249,-2.49677420,-2.54689199
lan_parasitic_gap,225,-2.17130941,1.98242457
lan_parasitic_gap,2250,-2.49677420,0.50314855
lan_parasitic_gap,2251,-1.51563914,-0.31625462
lan_parasitic_gap,2252,-1.51563914,-2.54689199
lan_parasitic_gap,2253,-1.51563914,0.50314855
lan_parasitic_gap,2254,-1.36836162,2.04060413
lan_parasitic_gap,2255,-1.36836162,-2.84992720
lan_parasitic_gap,2256,-1.36836162,0.71478615
lan_parasitic_gap,2257,-1.94473272,-1.33587790
lan_parasitic_gap,2258,-1.94473272,-2.84308882
lan_parasitic_gap,2259,-1.94473272,1.02427309
lan_parasitic_gap,226,-2.44374362,-1.16800735
lan_parasitic_gap,2260,-2.16438881,1.51044832
lan_parasitic_gap,2261,-2.16438881,-2.83004542
lan_parasitic_gap,2262,-2.16438881,1.23112670
lan_parasitic_gap,2263,-1.24173772,1.51044832
lan_parasitic_gap,2264,-1.24173772,1.23112670
lan_parasitic_gap,2265,-1.24173772,-2.83004542
lan_parasitic_gap,2266,-1.32195157,-1.33587790
lan_parasitic_gap,2267,-1.32195157,1.02427309
lan_parasitic_gap,2268,-1.32195157,-2.84308882
lan_parasitic_gap,2269,-1.88098291,-2.69392137
lan_parasitic_gap,227,-2.44374362,0.56650162
lan_parasitic_gap,2270,-1.88098291,0.93202284
lan_parasitic_gap,2271,-1.88098291,1.68385738
lan_parasitic_gap,2272,-1.99774311,-2.44641982
lan_parasitic_gap,2273,-1.99774311,0.43259644
lan_parasitic_gap,2274,-1.99774311,-0.88167855
lan_parasitic_gap,2275,-0.81884196,-0.88167855
lan_parasitic_gap,2276,-0.81884196,-2.44641982
lan_parasitic_gap,2277,-0.81884196,0.43259644
lan_parasitic_gap,2278,-0.47735460,1.68385738
lan_parasitic_gap,2279,-0.47735460,-2.69392137
lan_parasitic_gap,228,-2.44374362,0.16262059
lan_parasitic_gap,2280,-0.47735460,0.93202284
lan_parasitic_gap,2281,-3.11764812,2.56605098
lan_parasitic_gap,2282,-3.11764812,0.55988687
lan_parasitic_gap,2283,-3.11764812,-2.59416334
lan_parasitic_gap,2284,-3.20234009,-0.07069638
lan_parasitic_gap,2285,-3.20234009,0.39609914
lan_parasitic_gap,2286,-3.20234009,-2.12335568
lan_parasitic_gap,2287,-1.44189146,0.55988687
lan_parasitic_gap,2288,-1.44189146,-2.59416334
lan_parasitic_gap,2289,-1.44189146,2.56605098
lan_parasitic_gap,229,-1.24829333,-0.61425338
lan_parasitic_gap,2290,-1.71782131,0.39609914
lan_parasitic_gap,2291,-1.71782131,-2.12335568
lan_parasitic_gap,2292,-1.71782131,-0.07069638
lan_parasitic_gap,2293,-2.26534284,0.06095242
lan_parasitic_gap,2294,-2.26534284,-3.07177329
lan_parasitic_gap,2295,-2.26534284,-1.39560259
lan_parasitic_gap,2296,-2.42180023,0.37713491
lan_parasitic_gap,2297,-2.42180023,-3.11488102
lan_parasitic_gap,2298,-2.42180023,1.77663422
lan_parasitic_gap,2299,-1.51196893,-3.07177329
lan_parasitic_gap,23,0.64487891,0.83394266
lan_parasitic_gap,230,-1.24829333,-1.09523059
lan_parasitic_gap,2300,-1.51196893,0.06095242
lan_parasitic_gap,2301,-1.51196893,-1.39560259
lan_parasitic_gap,2302,-1.45952985,-3.11488102
lan_parasitic_gap,2303,-1.45952985,0.37713491
lan_parasitic_gap,2304,-1.45952985,1.77663422
lan_parasitic_gap,2305,-0.96856486,-2.14859418
lan_parasitic_gap,2306,-0.96856486,1.32074692
lan_parasitic_gap,2307,-0.96856486,0.48644936
lan_parasitic_gap,2308,-0.77665179,-1.79697910
lan_parasitic_gap,2309,-0.77665179,-0.38968203
lan_parasitic_gap,231,-1.24829333,-0.98626528
lan_parasitic_gap,2310,-0.77665179,0.18287169
lan_parasitic_gap,2311,0.16524484,-0.38968203
lan_parasitic_gap,2312,0.16524484,0.18287169
lan_parasitic_gap,2313,0.16524484,-1.79697910
lan_parasitic_gap,2314,0.29686335,1.32074692
lan_parasitic_gap,2315,0.29686335,0.48644936
lan_parasitic_gap,2316,0.29686335,-2.14859418
lan_parasitic_gap,2317,-1.92308652,-0.70285217
lan_parasitic_gap,2318,-1.92308652,-2.16180494
lan_parasitic_gap,2319,-1.92308652,0.25867233
lan_parasitic_gap,232,-1.69755145,1.38537532
lan_parasitic_gap,2320,-2.13315302,1.32988206
lan_parasitic_gap,2321,-2.13315302,-2.35024400
lan_parasitic_gap,2322,-2.13315302,0.57596714
lan_parasitic_gap,2323,-1.22019396,-2.16180494
lan_parasitic_gap,2324,-1.22019396,-0.70285217
lan_parasitic_gap,2325,-1.22019396,0.25867233
lan_parasitic_gap,2326,-1.14220475,-2.35024400
lan_parasitic_gap,2327,-1.14220475,1.32988206
lan_parasitic_gap,2328,-1.14220475,0.57596714
lan_parasitic_gap,2329,-1.17327751,-1.56064258
lan_parasitic_gap,233,-1.69755145,-1.58799896
lan_parasitic_gap,2330,-1.17327751,-0.09729247
lan_parasitic_gap,2331,-1.17327751,-2.25677178
lan_parasitic_gap,2332,-1.34853033,1.12273125
lan_parasitic_gap,2333,-1.34853033,0.11113801
lan_parasitic_gap,2334,-1.34853033,-2.14122056
lan_parasitic_gap,2335,-0.82520281,-2.14122056
lan_parasitic_gap,2336,-0.82520281,1.12273125
lan_parasitic_gap,2337,-0.82520281,0.11113801
lan_parasitic_gap,2338,-0.90919940,-2.25677178
lan_parasitic_gap,2339,-0.90919940,-1.56064258
lan_parasitic_gap,234,-1.69755145,-0.65710719
lan_parasitic_gap,2340,-0.90919940,-0.09729247
lan_parasitic_gap,2341,-2.81533281,-2.45448593
lan_parasitic_gap,2342,-2.81533281,1.59428478
lan_parasitic_gap,2343,-2.81533281,0.55677641
lan_parasitic_gap,2344,-2.51866422,-2.12910626
lan_parasitic_gap,2345,-2.51866422,-0.75387019
lan_parasitic_gap,2346,-2.51866422,0.05220825
lan_parasitic_gap,2347,-1.22039738,0.05220825
lan_parasitic_gap,2348,-1.22039738,-0.75387019
lan_parasitic_gap,2349,-1.22039738,-2.12910626
lan_parasitic_gap,235,-0.30580086,-1.58799896
lan_parasitic_gap,2350,-1.05946475,0.55677641
lan_parasitic_gap,2351,-1.05946475,1.59428478
lan_parasitic_gap,2352,-1.05946475,-2.45448593
lan_parasitic_gap,2353,-3.66877060,2.33706209
lan_parasitic_gap,2354,-3.66877060,0.39694455
lan_parasitic_gap,2355,-3.66877060,-2.97734169
lan_parasitic_gap,2356,-3.37063190,-0.19319129
lan_parasitic_gap,2357,-3.37063190,-0.01775381
lan_parasitic_gap,2358,-3.37063190,-2.62022706
lan_parasitic_gap,2359,-2.30976486,-0.01775381
lan_parasitic_gap,236,-0.30580086,1.38537532
lan_parasitic_gap,2360,-2.30976486,-0.19319129
lan_parasitic_gap,2361,-2.30976486,-2.62022706
lan_parasitic_gap,2362,-2.08406821,0.39694455
lan_parasitic_gap,2363,-2.08406821,2.33706209
lan_parasitic_gap,2364,-2.08406821,-2.97734169
lan_parasitic_gap,2365,-2.84292868,0.56429141
lan_parasitic_gap,2366,-2.84292868,1.80531211
lan_parasitic_gap,2367,-2.84292868,-2.79671772
lan_parasitic_gap,2368,-2.41147774,0.19047326
lan_parasitic_gap,2369,-2.41147774,-1.07540075
lan_parasitic_gap,237,-0.30580086,-0.65710719
lan_parasitic_gap,2370,-2.41147774,-2.77662819
lan_parasitic_gap,2371,-1.66185052,-2.77662819
lan_parasitic_gap,2372,-1.66185052,-1.07540075
lan_parasitic_gap,2373,-1.66185052,0.19047326
lan_parasitic_gap,2374,-1.60273320,-2.79671772
lan_parasitic_gap,2375,-1.60273320,1.80531211
lan_parasitic_gap,2376,-1.60273320,0.56429141
lan_parasitic_gap,2377,-2.53599531,0.17626992
lan_parasitic_gap,2378,-2.53599531,-2.16933581
lan_parasitic_gap,2379,-2.53599531,-0.30945520
lan_parasitic_gap,238,-0.39714942,-1.09523059
lan_parasitic_gap,2380,-2.66046815,0.54822412
lan_parasitic_gap,2381,-2.66046815,-2.51116653
lan_parasitic_gap,2382,-2.66046815,1.75196125
lan_parasitic_gap,2383,-1.00255908,0.54822412
lan_parasitic_gap,2384,-1.00255908,-2.51116653
lan_parasitic_gap,2385,-1.00255908,1.75196125
lan_parasitic_gap,2386,-1.18767561,0.17626992
lan_parasitic_gap,2387,-1.18767561,-2.16933581
lan_parasitic_gap,2388,-1.18767561,-0.30945520
lan_parasitic_gap,2389,-2.83387432,-0.32786976
lan_parasitic_gap,239,-0.39714942,-0.61425338
lan_parasitic_gap,2390,-2.83387432,0.23547524
lan_parasitic_gap,2391,-2.83387432,-2.38883465
lan_parasitic_gap,2392,-3.05847165,1.84852660
lan_parasitic_gap,2393,-3.05847165,0.53896922
lan_parasitic_gap,2394,-3.05847165,-2.75965056
lan_parasitic_gap,2395,-1.77365794,0.23547524
lan_parasitic_gap,2396,-1.77365794,-2.38883465
lan_parasitic_gap,2397,-1.77365794,-0.32786976
lan_parasitic_gap,2398,-1.61962139,0.53896922
lan_parasitic_gap,2399,-1.61962139,-2.75965056
lan_parasitic_gap,24,0.64487891,-2.43190054
lan_parasitic_gap,240,-0.39714942,-0.98626528
lan_parasitic_gap,2400,-1.61962139,1.84852660
lan_parasitic_gap,2401,-2.42988942,0.68648047
lan_parasitic_gap,2402,-2.42988942,-1.25715148
lan_parasitic_gap,2403,-2.42988942,-2.05763803
lan_parasitic_gap,2404,-2.67847876,0.93466874
lan_parasitic_gap,2405,-2.67847876,1.37808827
lan_parasitic_gap,2406,-2.67847876,-2.14812964
lan_parasitic_gap,2407,-1.42905725,1.37808827
lan_parasitic_gap,2408,-1.42905725,0.93466874
lan_parasitic_gap,2409,-1.42905725,-2.14812964
lan_parasitic_gap,241,-1.57406252,-0.22126325
lan_parasitic_gap,2410,-1.52734229,-1.25715148
lan_parasitic_gap,2411,-1.52734229,0.68648047
lan_parasitic_gap,2412,-1.52734229,-2.05763803
lan_parasitic_gap,2413,-2.20011571,-2.71937916
lan_parasitic_gap,2414,-2.20011571,1.87375934
lan_parasitic_gap,2415,-2.20011571,0.50868561
lan_parasitic_gap,2416,-2.19967713,-2.28743049
lan_parasitic_gap,2417,-2.19967713,-0.64701843
lan_parasitic_gap,2418,-2.19967713,-0.01541087
lan_parasitic_gap,2419,-0.87424001,-0.01541087
lan_parasitic_gap,242,-1.57406252,-0.94197599
lan_parasitic_gap,2420,-0.87424001,-2.28743049
lan_parasitic_gap,2421,-0.87424001,-0.64701843
lan_parasitic_gap,2422,-0.51713404,0.50868561
lan_parasitic_gap,2423,-0.51713404,-2.71937916
lan_parasitic_gap,2424,-0.51713404,1.87375934
lan_parasitic_gap,2425,-3.20681100,-0.07929485
lan_parasitic_gap,2426,-3.20681100,-0.00544040
lan_parasitic_gap,2427,-3.20681100,-2.29233855
lan_parasitic_gap,2428,-3.27657396,2.41686044
lan_parasitic_gap,2429,-3.27657396,0.28821729
lan_parasitic_gap,243,-1.57406252,0.88981391
lan_parasitic_gap,2430,-3.27657396,-2.79915443
lan_parasitic_gap,2431,-1.55178154,0.28821729
lan_parasitic_gap,2432,-1.55178154,2.41686044
lan_parasitic_gap,2433,-1.55178154,-2.79915443
lan_parasitic_gap,2434,-1.84280198,-0.00544040
lan_parasitic_gap,2435,-1.84280198,-0.07929485
lan_parasitic_gap,2436,-1.84280198,-2.29233855
lan_parasitic_gap,2437,-2.63733454,-0.27216586
lan_parasitic_gap,2438,-2.63733454,-2.80730998
lan_parasitic_gap,2439,-2.63733454,-1.25812962
lan_parasitic_gap,244,-1.14547101,-0.54979521
lan_parasitic_gap,2440,-2.78936863,-0.00637671
lan_parasitic_gap,2441,-2.78936863,-2.96437763
lan_parasitic_gap,2442,-2.78936863,1.75927571
lan_parasitic_gap,2443,-1.81010474,-0.27216586
lan_parasitic_gap,2444,-1.81010474,-2.80730998
lan_parasitic_gap,2445,-1.81010474,-1.25812962
lan_parasitic_gap,2446,-1.64624488,-0.00637671
lan_parasitic_gap,2447,-1.64624488,-2.96437763
lan_parasitic_gap,2448,-1.64624488,1.75927571
lan_parasitic_gap,2449,-1.03647540,-2.37098130
lan_parasitic_gap,245,-1.14547101,-0.75591305
lan_parasitic_gap,2450,-1.03647540,1.45758654
lan_parasitic_gap,2451,-1.03647540,0.66179740
lan_parasitic_gap,2452,-0.81150009,-2.03540177
lan_parasitic_gap,2453,-0.81150009,-0.02525437
lan_parasitic_gap,2454,-0.81150009,0.27690368
lan_parasitic_gap,2455,0.14256136,-0.02525437
lan_parasitic_gap,2456,0.14256136,-2.03540177
lan_parasitic_gap,2457,0.14256136,0.27690368
lan_parasitic_gap,2458,0.21940795,1.45758654
lan_parasitic_gap,2459,0.21940795,-2.37098130
lan_parasitic_gap,246,-1.14547101,-1.56832781
lan_parasitic_gap,2460,0.21940795,0.66179740
lan_parasitic_gap,2461,-2.00359901,-0.16506018
lan_parasitic_gap,2462,-2.00359901,-2.37074902
lan_parasitic_gap,2463,-2.00359901,0.24215781
lan_parasitic_gap,2464,-2.24922794,1.59993582
lan_parasitic_gap,2465,-2.24922794,-2.60710575
lan_parasitic_gap,2466,-2.24922794,0.66699399
lan_parasitic_gap,2467,-1.26724602,0.24215781
lan_parasitic_gap,2468,-1.26724602,-0.16506018
lan_parasitic_gap,2469,-1.26724602,-2.37074902
lan_parasitic_gap,247,-0.30353582,-0.22126325
lan_parasitic_gap,2470,-1.24501841,0.66699399
lan_parasitic_gap,2471,-1.24501841,1.59993582
lan_parasitic_gap,2472,-1.24501841,-2.60710575
lan_parasitic_gap,2473,-1.12556614,-0.08809096
lan_parasitic_gap,2474,-1.12556614,-0.98522365
lan_parasitic_gap,2475,-1.12556614,-2.43025009
lan_parasitic_gap,2476,-1.33096696,0.27109106
lan_parasitic_gap,2477,-1.33096696,1.35031640
lan_parasitic_gap,2478,-1.33096696,-2.30966098
lan_parasitic_gap,2479,-0.91014293,1.35031640
lan_parasitic_gap,248,-0.30353582,0.88981391
lan_parasitic_gap,2480,-0.91014293,-2.30966098
lan_parasitic_gap,2481,-0.91014293,0.27109106
lan_parasitic_gap,2482,-0.90337957,-0.98522365
lan_parasitic_gap,2483,-0.90337957,-2.43025009
lan_parasitic_gap,2484,-0.90337957,-0.08809096
lan_parasitic_gap,2485,-2.93071523,0.72394148
lan_parasitic_gap,2486,-2.93071523,1.77936091
lan_parasitic_gap,2487,-2.93071523,-2.31304410
lan_parasitic_gap,2488,-2.58004367,0.12421893
lan_parasitic_gap,2489,-2.58004367,-0.33671781
lan_parasitic_gap,249,-0.30353582,-0.94197599
lan_parasitic_gap,2490,-2.58004367,-2.06627544
lan_parasitic_gap,2491,-1.33859305,0.12421893
lan_parasitic_gap,2492,-1.33859305,-2.06627544
lan_parasitic_gap,2493,-1.33859305,-0.33671781
lan_parasitic_gap,2494,-1.18913706,0.72394148
